Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
862,CTPT-7680,NA,APP-1861,Heath and Sons,IT Services,PENDING,APPWF_RNWBB,Restructuring,Y,EAST,Deanna Jones,RM7524,Keith Kramer,Alexander Ramirez,John Weeks,ZCC,December,5,Y,Y,06-02-2021,07-02-2021,09-02-2021,10-02-2021,NA,NA,5,7,9,21,2,2,25,27,26815205,31052978,NA,NA
863,CTPT-7284,NA,APP-1862,"Norton, Blair and Evans",Pharmaceuticals,REJECT,APPWF_BGNBB,Fresh,N,WEST,Mr. Jason Simpson,RM5448,Keith Kramer,Karen Nelson,Harry Harris,JDC,June,4,N,Y,11-06-2020,13-06-2020,14-06-2020,16-06-2020,NA,NA,4,1,6,11,5,5,21,24,50562496,54647560,NA,NA
864,CTPT-5509,NA,APP-1863,Thomas PLC,Construction,APPROVE,APPWF_BGNBB,Renewal,N,SOUTH,Andrea Brown,RM1131,Scott Fox,Christopher Hawkins,Richard Ferguson,JDC,June,10,Y,N,20-01-2018,20-01-2018,23-01-2018,23-01-2018,25-01-2018,30-01-2018,3,1,3,7,1,3,11,12,94010854,97178446,30-01-2018,0
865,CTPT-6514,NA,APP-1864,"Burns, Ward and Harris",Automobile,APPROVE,APPWF_RSTBB,Fresh,N,NORTH,Derek Hamilton,RM6515,Megan Madden,Christopher Hawkins,Joseph Hicks,BOD,July,5,N,Y,20-11-2022,20-11-2022,23-11-2022,28-11-2022,29-11-2022,29-11-2022,8,3,8,19,2,4,25,27,23148408,22979590,02-12-2022,3
866,CTPT-2502,NA,APP-1865,"Johnson, Strong and Pham",Retail,APPROVE,APPWF_BGNBB,Restructuring,N,WEST,Brandi Brown,RM3663,Chris Carr,Christopher Hawkins,Joan Barry,FRC,October,9,Y,N,27-07-2020,28-07-2020,28-07-2020,29-07-2020,29-07-2020,01-08-2020,8,4,1,13,2,5,20,22,67057500,68146071,01-08-2020,0
867,CTPT-7931,NA,APP-1866,Savage PLC,Retail,REJECT,APPWF_BGNBB,Fresh,N,SOUTH,Derek Hamilton,RM9096,Scott Fox,Karen Nelson,Joan Barry,ZCC,September,3,Y,N,01-09-2021,01-09-2021,04-09-2021,09-09-2021,NA,NA,2,3,3,8,1,1,10,11,73280444,73467771,NA,NA
868,CTPT-8438,FCR-738,APP-1867,"Garcia, Bullock and Scott",IT Services,APPROVE,APPWF_BGNBB,Restructuring,Y,EAST,Derek Hamilton,RM4032,Megan Madden,Christopher Hawkins,John Weeks,BOD,December,10,N,Y,20-11-2021,21-11-2021,24-11-2021,28-11-2021,01-12-2021,05-12-2021,1,2,5,8,2,5,15,18,56991694,58791564,05-12-2021,0
869,CTPT-4515,FCR-277,APP-1868,Hammond-Morris,Construction,PENDING,APPWF_RSTBB,Renewal,N,CENTRAL,Adam Ross,RM8457,Taylor James,Shannon Jackson,Harry Harris,JDC,July,1,Y,N,17-08-2020,19-08-2020,19-08-2020,20-08-2020,NA,NA,8,10,5,23,3,5,31,31,44769489,46939675,NA,NA
870,CTPT-2501,NA,APP-1869,"Hayden, Trujillo and Lambert",Automobile,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Jon Wiggins,RM2590,Tammy Moody,Teresa Aguilar,Harry Harris,BOD,September,7,Y,Y,28-11-2023,30-11-2023,30-11-2023,03-12-2023,05-12-2023,07-12-2023,4,2,5,11,1,3,15,15,98004270,100162318,07-12-2023,0
871,CTPT-8242,NA,APP-1870,Gibson Ltd,Automobile,APPROVE,APPWF_BGNBB,Renewal,Y,NORTH,Renee Burke,RM8264,Lisa Patel,Christopher Hawkins,Joan Barry,FRC,November,1,N,Y,23-07-2023,24-07-2023,26-07-2023,31-07-2023,03-08-2023,07-08-2023,6,9,2,17,5,2,24,26,84611079,87568507,09-08-2023,2
872,CTPT-7301,NA,APP-1871,"Thornton, Jackson and Marsh",Retail,REJECT,APPWF_BGNBB,Renewal,N,EAST,Franklin Harrell DDS,RM8101,Stephanie Pearson,Christopher Hawkins,Harry Harris,JDC,November,1,Y,N,21-11-2021,21-11-2021,21-11-2021,23-11-2021,NA,NA,6,3,5,14,4,5,23,25,4069916,6451984,NA,NA
873,CTPT-7380,NA,APP-1872,Elliott Group,Construction,PENDING,APPWF_RNWBB,Fresh,Y,CENTRAL,Jonathan Daniel,RM9145,Ricardo Mcknight,Teresa Aguilar,John Weeks,JDC,July,3,Y,Y,09-06-2020,10-06-2020,12-06-2020,15-06-2020,NA,NA,6,2,8,16,2,3,21,22,6376382,6692051,NA,NA
874,CTPT-9576,FCR-663,APP-1873,Deleon-Green,Retail,PENDING,APPWF_RNWBB,Fresh,N,NORTH,Sandy Gutierrez,RM4441,Megan Madden,Karen Nelson,Harry Harris,BOD,December,2,Y,N,21-01-2023,23-01-2023,25-01-2023,28-01-2023,NA,NA,2,3,2,7,3,1,11,14,67550808,67742833,NA,NA
875,CTPT-2949,NA,APP-1874,"Barry, Bailey and Santos",Retail,PENDING,APPWF_BGNBB,Restructuring,N,SOUTH,Franklin Harrell DDS,RM9467,Carlos Wilson,Shannon Jackson,John Weeks,ZCC,October,7,Y,Y,16-08-2024,17-08-2024,20-08-2024,21-08-2024,NA,NA,5,10,4,19,3,5,27,29,6099037,8256530,NA,NA
876,CTPT-3348,NA,APP-1875,"Horton, Harris and Lopez",Construction,APPROVE,APPWF_BGNBB,Restructuring,N,NORTH,Brandi Brown,RM4489,Megan Madden,Karen Nelson,Joan Barry,JDC,September,1,Y,N,18-05-2023,19-05-2023,19-05-2023,22-05-2023,24-05-2023,28-05-2023,4,1,2,7,2,5,14,17,17489128,21294515,29-05-2023,1
877,CTPT-1996,FCR-849,APP-1876,Todd and Sons,Retail,PENDING,APPWF_RSTBB,Renewal,N,CENTRAL,Mr. Jason Simpson,RM6168,Juan Reeves,Christopher Hawkins,Harry Harris,JDC,August,10,N,N,26-09-2018,26-09-2018,26-09-2018,27-09-2018,NA,NA,5,10,3,18,5,4,27,27,76058614,79052365,NA,NA
878,CTPT-8845,FCR-513,APP-1877,Johnson-Valdez,IT Services,APPROVE,APPWF_RNWBB,Restructuring,Y,EAST,Jonathan Daniel,RM8402,James Scott,Karen Nelson,Richard Ferguson,BOD,July,1,Y,Y,03-11-2024,04-11-2024,04-11-2024,07-11-2024,07-11-2024,07-11-2024,1,10,6,17,3,3,23,26,82115088,86585331,08-11-2024,1
879,CTPT-5946,NA,APP-1878,"Clarke, Acevedo and Chen",Automobile,PENDING,APPWF_RSTBB,Renewal,Y,CENTRAL,Jonathan Daniel,RM5227,Lisa Patel,Karen Nelson,Richard Ferguson,ZCC,November,2,Y,Y,30-07-2020,01-08-2020,03-08-2020,05-08-2020,NA,NA,3,2,2,7,2,4,13,14,97318746,100317832,NA,NA
880,CTPT-8161,FCR-458,APP-1879,Thomas and Sons,IT Services,PENDING,APPWF_RNWBB,Fresh,Y,SOUTH,Deanna Jones,RM8247,Jill Mcintosh,Shannon Jackson,John Weeks,BOD,March,1,Y,Y,01-04-2022,01-04-2022,03-04-2022,05-04-2022,NA,NA,1,7,3,11,4,4,19,20,92116145,91776576,NA,NA
881,CTPT-6381,NA,APP-1880,Moore-Soto,Manufacturing,APPROVE,APPWF_RSTBB,Fresh,Y,NORTH,Renee Burke,RM4771,Ricardo Mcknight,Karen Nelson,Joseph Hicks,ZCC,June,10,Y,N,05-11-2024,05-11-2024,08-11-2024,12-11-2024,12-11-2024,13-11-2024,5,9,5,19,3,1,23,26,65106027,67368973,15-11-2024,2
882,CTPT-2616,FCR-579,APP-1881,Collins PLC,Education,REJECT,APPWF_RSTBB,Renewal,N,WEST,Brandi Brown,RM1098,Stephanie Pearson,Shannon Jackson,Joan Barry,BOD,May,2,Y,Y,18-12-2021,18-12-2021,19-12-2021,22-12-2021,NA,NA,3,4,1,8,5,2,15,17,98693077,103260574,NA,NA
883,CTPT-3348,NA,APP-1882,"Crawford, Williams and Sanders",Automobile,APPROVE,APPWF_RSTBB,Restructuring,N,NORTH,Andrea Brown,RM8037,Matthew Horn,Karen Nelson,Joseph Hicks,BOD,October,10,N,Y,25-08-2023,26-08-2023,29-08-2023,01-09-2023,02-09-2023,05-09-2023,7,8,2,17,2,2,21,21,30289011,35050700,06-09-2023,1
884,CTPT-3271,NA,APP-1883,Murphy Ltd,Education,REJECT,APPWF_RSTBB,Fresh,Y,WEST,Sarah Weaver,RM7228,Megan Madden,Karen Nelson,Joan Barry,FRC,May,2,N,Y,25-11-2020,25-11-2020,28-11-2020,01-12-2020,NA,NA,10,9,1,20,3,4,27,27,57787933,57522144,NA,NA
885,CTPT-4288,NA,APP-1884,Johnson-Mendoza,Automobile,APPROVE,APPWF_RSTBB,Fresh,Y,SOUTH,Jon Wiggins,RM7106,Taylor James,Christopher Hawkins,Joan Barry,JDC,October,4,Y,N,27-09-2019,28-09-2019,01-10-2019,04-10-2019,05-10-2019,08-10-2019,9,10,4,23,1,1,25,26,27876031,29187071,09-10-2019,1
886,CTPT-8371,NA,APP-1885,Anderson-Black,Manufacturing,PENDING,APPWF_RNWBB,Fresh,N,EAST,Renee Burke,RM8841,Ricardo Mcknight,Teresa Aguilar,Harry Harris,FRC,January,10,Y,Y,13-01-2021,14-01-2021,16-01-2021,21-01-2021,NA,NA,7,9,9,25,4,2,31,31,60554389,65007682,NA,NA
887,CTPT-6177,NA,APP-1886,Garcia-Cabrera,Retail,APPROVE,APPWF_BGNBB,Fresh,Y,SOUTH,Franklin Harrell DDS,RM8858,Stephanie Pearson,Teresa Aguilar,Richard Ferguson,ZCC,November,10,Y,Y,11-11-2019,13-11-2019,15-11-2019,16-11-2019,19-11-2019,19-11-2019,1,4,9,14,3,4,21,21,19904646,21290284,21-11-2019,2
888,CTPT-1906,NA,APP-1887,Jones Ltd,Construction,PENDING,APPWF_RNWBB,Restructuring,N,CENTRAL,Stephen Singh,RM4403,Megan Madden,Shannon Jackson,Joan Barry,BOD,October,7,Y,Y,06-02-2022,06-02-2022,08-02-2022,11-02-2022,NA,NA,2,9,7,18,2,2,22,22,76243168,76753486,NA,NA
889,CTPT-3386,NA,APP-1888,"Reid, Moore and Wright",Education,APPROVE,APPWF_RSTBB,Renewal,N,SOUTH,Franklin Harrell DDS,RM6637,Lisa Patel,Karen Nelson,John Weeks,FRC,July,7,N,Y,06-10-2019,08-10-2019,08-10-2019,10-10-2019,13-10-2019,18-10-2019,10,3,3,16,4,2,22,25,21570801,25521908,20-10-2019,2
890,CTPT-5322,NA,APP-1889,Lang-Nguyen,Retail,PENDING,APPWF_RSTBB,Renewal,Y,WEST,Joseph Ford,RM4556,Jill Mcintosh,Shannon Jackson,Joan Barry,FRC,July,6,N,N,27-02-2022,01-03-2022,03-03-2022,08-03-2022,NA,NA,6,7,2,15,5,1,21,23,87701810,87936869,NA,NA
891,CTPT-5422,NA,APP-1890,Vang-Campbell,Education,APPROVE,APPWF_RSTBB,Restructuring,N,NORTH,Brandi Brown,RM4241,Leonard Young,Karen Nelson,Harry Harris,FRC,February,1,Y,N,01-01-2020,03-01-2020,03-01-2020,05-01-2020,06-01-2020,08-01-2020,9,3,5,17,3,2,22,24,84773382,86770880,11-01-2020,3
892,CTPT-6148,NA,APP-1891,Cunningham PLC,Textiles,APPROVE,APPWF_RSTBB,Fresh,Y,WEST,Andrea Brown,RM4178,Jill Mcintosh,Alexander Ramirez,Harry Harris,ZCC,June,8,N,Y,31-12-2024,01-01-2025,02-01-2025,02-01-2025,05-01-2025,07-01-2025,3,2,1,6,3,3,12,12,74338364,74938693,07-01-2025,0
893,CTPT-6939,NA,APP-1892,"Zuniga, Craig and Sanchez",Construction,PENDING,APPWF_RNWBB,Fresh,Y,NORTH,Sandy Gutierrez,RM4953,Keith Kramer,Christopher Hawkins,Richard Ferguson,ZCC,April,9,N,N,15-10-2020,15-10-2020,15-10-2020,18-10-2020,NA,NA,9,10,8,27,1,5,33,33,69294637,70880203,NA,NA
894,CTPT-3876,NA,APP-1893,Gonzales Group,IT Services,APPROVE,APPWF_BGNBB,Renewal,N,SOUTH,Jonathan Daniel,RM3118,Carlos Wilson,Teresa Aguilar,Joan Barry,ZCC,May,8,N,N,31-08-2018,31-08-2018,31-08-2018,03-09-2018,04-09-2018,09-09-2018,10,5,5,20,1,2,23,25,40626232,44041902,11-09-2018,2
895,CTPT-2439,NA,APP-1894,Dixon-Mclaughlin,Retail,REJECT,APPWF_RNWBB,Restructuring,Y,CENTRAL,Joseph Ford,RM7791,Scott Aguilar,Christopher Hawkins,Joseph Hicks,FRC,February,4,Y,N,06-07-2024,08-07-2024,11-07-2024,12-07-2024,NA,NA,10,7,1,18,3,1,22,24,12738676,13559466,NA,NA
896,CTPT-1008,FCR-805,APP-1895,Martinez-Boyd,Retail,APPROVE,APPWF_RNWBB,Fresh,Y,WEST,Joseph Ford,RM2025,Lisa Patel,Karen Nelson,Richard Ferguson,ZCC,May,1,N,Y,06-08-2024,08-08-2024,08-08-2024,09-08-2024,09-08-2024,10-08-2024,5,2,8,15,4,1,20,20,93928451,96673550,10-08-2024,0
897,CTPT-7895,NA,APP-1896,"Pena, Martin and Jackson",Textiles,REJECT,APPWF_BGNBB,Restructuring,Y,CENTRAL,Brandi Brown,RM9992,Ian Sweeney,Teresa Aguilar,Richard Ferguson,ZCC,October,5,N,N,22-05-2022,23-05-2022,26-05-2022,29-05-2022,NA,NA,5,2,1,8,3,2,13,16,89504635,92858189,NA,NA
898,CTPT-3088,NA,APP-1897,"York, Martinez and Snyder",Pharmaceuticals,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Sandy Gutierrez,RM9154,Matthew Horn,Shannon Jackson,Joseph Hicks,FRC,March,2,N,N,18-07-2020,20-07-2020,21-07-2020,22-07-2020,22-07-2020,25-07-2020,2,3,3,8,5,2,15,18,9720640,12165958,26-07-2020,1
899,CTPT-6646,NA,APP-1898,"Hale, Hill and Murphy",Manufacturing,APPROVE,APPWF_RNWBB,Renewal,N,NORTH,Andrea Brown,RM6116,Carlos Wilson,Karen Nelson,John Weeks,ZCC,January,5,Y,N,02-06-2020,04-06-2020,04-06-2020,07-06-2020,10-06-2020,11-06-2020,9,8,6,23,5,4,32,33,68961704,69958497,11-06-2020,0
900,CTPT-5737,NA,APP-1899,"Lane, Wilson and Hall",Manufacturing,PENDING,APPWF_RSTBB,Fresh,Y,EAST,Adam Ross,RM2867,Matthew Horn,Shannon Jackson,Harry Harris,JDC,July,4,Y,N,19-05-2019,19-05-2019,21-05-2019,25-05-2019,NA,NA,8,2,7,17,1,3,21,23,55721566,57678527,NA,NA
901,CTPT-1040,NA,APP-1900,Terrell-Hughes,Manufacturing,PENDING,APPWF_RSTBB,Fresh,N,WEST,Jon Wiggins,RM6831,Taylor James,Shannon Jackson,Harry Harris,ZCC,August,6,Y,Y,19-12-2024,20-12-2024,20-12-2024,20-12-2024,NA,NA,7,7,4,18,5,5,28,30,29318180,33615528,NA,NA
902,CTPT-4944,NA,APP-1901,"Jordan, Jennings and Archer",Textiles,PENDING,APPWF_BGNBB,Renewal,Y,CENTRAL,Jon Wiggins,RM9570,Lisa Patel,Karen Nelson,Harry Harris,JDC,March,6,Y,N,13-02-2020,15-02-2020,16-02-2020,21-02-2020,NA,NA,8,4,5,17,2,4,23,25,65913776,69425437,NA,NA
903,CTPT-2274,NA,APP-1902,Moore-Little,Retail,APPROVE,APPWF_BGNBB,Renewal,Y,SOUTH,Joseph Ford,RM6682,James Scott,Christopher Hawkins,Joseph Hicks,FRC,December,4,Y,N,24-07-2024,24-07-2024,27-07-2024,31-07-2024,01-08-2024,05-08-2024,5,10,4,19,1,4,24,26,32983568,35097228,05-08-2024,0
904,CTPT-9243,NA,APP-1903,Chen-Baldwin,Automobile,APPROVE,APPWF_BGNBB,Restructuring,N,CENTRAL,Howard Myers,RM1074,James Scott,Alexander Ramirez,Joan Barry,JDC,December,1,N,N,24-10-2018,25-10-2018,28-10-2018,29-10-2018,30-10-2018,01-11-2018,3,5,10,18,3,4,25,26,2623133,6385650,04-11-2018,3
905,CTPT-4661,FCR-706,APP-1904,Dean and Sons,Education,REJECT,APPWF_RNWBB,Restructuring,N,WEST,Renee Burke,RM8198,Lisa Patel,Teresa Aguilar,John Weeks,FRC,May,5,Y,N,13-08-2020,14-08-2020,14-08-2020,14-08-2020,NA,NA,1,9,5,15,1,5,21,21,64061507,64165095,NA,NA
906,CTPT-8065,NA,APP-1905,Wood-Levy,Retail,APPROVE,APPWF_RSTBB,Renewal,N,WEST,Franklin Harrell DDS,RM9218,Matthew Horn,Christopher Hawkins,John Weeks,FRC,September,6,N,N,12-09-2022,12-09-2022,14-09-2022,14-09-2022,17-09-2022,22-09-2022,7,3,3,13,3,4,20,22,63349315,65687104,23-09-2022,1
907,CTPT-6165,NA,APP-1906,"Johnson, Davis and Price",Construction,REJECT,APPWF_RNWBB,Renewal,Y,NORTH,Sarah Weaver,RM1586,Jeffrey White,Christopher Hawkins,Richard Ferguson,ZCC,October,10,N,N,14-12-2021,15-12-2021,18-12-2021,22-12-2021,NA,NA,5,1,1,7,3,1,11,14,84256542,85759529,NA,NA
908,CTPT-9882,NA,APP-1907,Nguyen Group,Education,APPROVE,APPWF_RNWBB,Renewal,N,NORTH,Derek Hamilton,RM7855,Keith Kramer,Teresa Aguilar,Joan Barry,JDC,July,4,N,Y,26-07-2020,27-07-2020,27-07-2020,28-07-2020,30-07-2020,31-07-2020,6,1,9,16,4,4,24,25,34521316,38266904,03-08-2020,3
909,CTPT-3117,NA,APP-1908,Cain Group,Construction,REJECT,APPWF_BGNBB,Restructuring,Y,SOUTH,Stephen Singh,RM6359,Megan Madden,Christopher Hawkins,John Weeks,ZCC,November,4,N,Y,01-02-2021,03-02-2021,05-02-2021,08-02-2021,NA,NA,10,8,3,21,5,2,28,30,91634465,96126468,NA,NA
910,CTPT-9725,NA,APP-1909,"Holt, Barker and Oconnell",IT Services,PENDING,APPWF_RSTBB,Fresh,N,WEST,Steve Jones,RM1922,Matthew Horn,Alexander Ramirez,Joseph Hicks,ZCC,July,7,Y,Y,17-04-2023,17-04-2023,20-04-2023,21-04-2023,NA,NA,4,10,5,19,4,5,28,28,39126113,38997487,NA,NA
911,CTPT-9100,NA,APP-1910,Horton and Sons,Education,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Mr. Jason Simpson,RM2252,Juan Reeves,Christopher Hawkins,Joan Barry,ZCC,February,2,N,N,21-07-2020,22-07-2020,22-07-2020,24-07-2020,26-07-2020,27-07-2020,10,5,2,17,4,1,22,25,81403033,83041646,28-07-2020,1
912,CTPT-5668,NA,APP-1911,Cruz LLC,IT Services,APPROVE,APPWF_RSTBB,Fresh,N,EAST,Andrea Brown,RM2413,Monica Richardson,Karen Nelson,Joan Barry,FRC,September,6,N,Y,28-10-2018,28-10-2018,30-10-2018,02-11-2018,02-11-2018,04-11-2018,3,4,7,14,3,2,19,21,49850367,52875423,06-11-2018,2
913,CTPT-5947,NA,APP-1912,"Small, Kelly and Hayes",Automobile,REJECT,APPWF_RNWBB,Renewal,Y,CENTRAL,Kimberly Gillespie,RM8641,Stephanie Pearson,Alexander Ramirez,Harry Harris,FRC,March,9,Y,Y,10-03-2018,11-03-2018,12-03-2018,13-03-2018,NA,NA,7,4,6,17,3,3,23,23,15823053,17096181,NA,NA
914,CTPT-6398,NA,APP-1913,Hamilton-Hernandez,Construction,PENDING,APPWF_RSTBB,Renewal,Y,NORTH,Sandy Gutierrez,RM6330,Jill Mcintosh,Alexander Ramirez,John Weeks,BOD,November,7,N,N,01-03-2022,02-03-2022,02-03-2022,04-03-2022,NA,NA,5,10,4,19,2,5,26,26,58174885,60114966,NA,NA
915,CTPT-6840,FCR-691,APP-1914,Johnson Inc,Education,REJECT,APPWF_RNWBB,Renewal,N,WEST,Howard Myers,RM3365,Chris Carr,Shannon Jackson,Richard Ferguson,ZCC,December,8,Y,Y,21-07-2020,22-07-2020,23-07-2020,26-07-2020,NA,NA,10,6,6,22,4,5,31,34,34124604,37691763,NA,NA
916,CTPT-7514,NA,APP-1915,"Pennington, George and Fritz",Textiles,PENDING,APPWF_RSTBB,Fresh,N,SOUTH,Jon Wiggins,RM8837,Ian Sweeney,Christopher Hawkins,Joan Barry,JDC,November,3,Y,Y,01-02-2023,01-02-2023,02-02-2023,04-02-2023,NA,NA,6,5,2,13,2,1,16,16,76712849,81050023,NA,NA
917,CTPT-6359,NA,APP-1916,Booth Group,Pharmaceuticals,REJECT,APPWF_RSTBB,Renewal,N,NORTH,Douglas Mccarthy,RM5410,Tammy Moody,Karen Nelson,Joseph Hicks,BOD,February,8,Y,N,02-05-2023,03-05-2023,05-05-2023,10-05-2023,NA,NA,10,3,2,15,4,4,23,26,20172532,21134591,NA,NA
918,CTPT-6043,NA,APP-1917,Thomas Inc,Textiles,PENDING,APPWF_RSTBB,Fresh,Y,EAST,Deanna Jones,RM9032,James Scott,Alexander Ramirez,Joan Barry,ZCC,January,9,Y,N,16-02-2018,16-02-2018,17-02-2018,18-02-2018,NA,NA,1,1,2,4,1,4,9,10,51823091,55622691,NA,NA
919,CTPT-7130,NA,APP-1918,"Andrews, Alvarado and Franklin",Education,REJECT,APPWF_RNWBB,Renewal,Y,NORTH,Derek Hamilton,RM4935,Ian Sweeney,Christopher Hawkins,Joseph Hicks,ZCC,August,1,Y,N,31-12-2020,01-01-2021,01-01-2021,05-01-2021,NA,NA,6,5,10,21,4,3,28,29,50360780,52487230,NA,NA
920,CTPT-5645,NA,APP-1919,Reed PLC,Textiles,APPROVE,APPWF_BGNBB,Renewal,Y,CENTRAL,Mr. Jason Simpson,RM3326,Jeffrey White,Christopher Hawkins,Joseph Hicks,JDC,July,5,Y,N,10-04-2020,10-04-2020,11-04-2020,15-04-2020,18-04-2020,21-04-2020,2,10,3,15,5,4,24,24,99702824,102629741,22-04-2020,1
921,CTPT-9573,NA,APP-1920,Peterson Inc,IT Services,APPROVE,APPWF_RSTBB,Fresh,Y,EAST,Sandy Gutierrez,RM7052,Scott Aguilar,Alexander Ramirez,Joan Barry,BOD,December,4,Y,Y,07-10-2018,08-10-2018,10-10-2018,12-10-2018,13-10-2018,16-10-2018,3,4,3,10,4,3,17,18,23155576,25116020,19-10-2018,3
922,CTPT-5938,NA,APP-1921,Vargas and Sons,Textiles,REJECT,APPWF_RSTBB,Renewal,Y,NORTH,Steve Jones,RM7821,Leonard Young,Shannon Jackson,Joseph Hicks,ZCC,May,4,Y,N,25-11-2018,25-11-2018,27-11-2018,29-11-2018,NA,NA,6,9,5,20,4,3,27,27,88535331,91333925,NA,NA
923,CTPT-2142,NA,APP-1922,"Solis, Johnson and Powell",Manufacturing,PENDING,APPWF_RNWBB,Restructuring,Y,WEST,Jon Wiggins,RM3905,Jeffrey White,Teresa Aguilar,Harry Harris,JDC,April,9,N,N,25-02-2019,25-02-2019,28-02-2019,05-03-2019,NA,NA,6,8,1,15,3,3,21,21,53166268,57730205,NA,NA
924,CTPT-2514,NA,APP-1923,Chapman-Miller,Retail,REJECT,APPWF_RSTBB,Fresh,N,CENTRAL,Andrea Brown,RM7031,Taylor James,Alexander Ramirez,Joseph Hicks,FRC,February,2,N,N,30-10-2023,30-10-2023,30-10-2023,04-11-2023,NA,NA,7,7,9,23,4,4,31,33,40360715,41894267,NA,NA
925,CTPT-7034,NA,APP-1924,"Rush, Bryan and Arias",Manufacturing,REJECT,APPWF_RNWBB,Fresh,N,EAST,Derek Hamilton,RM4680,James Scott,Karen Nelson,Harry Harris,ZCC,December,9,Y,N,28-01-2021,30-01-2021,30-01-2021,30-01-2021,NA,NA,4,8,2,14,5,5,24,26,71691578,74113486,NA,NA
926,CTPT-2479,NA,APP-1925,Carter-Ross,Textiles,APPROVE,APPWF_RSTBB,Restructuring,N,CENTRAL,John Day,RM3529,Megan Madden,Shannon Jackson,Joseph Hicks,JDC,June,8,N,N,23-09-2023,24-09-2023,26-09-2023,01-10-2023,01-10-2023,03-10-2023,8,2,8,18,1,3,22,24,98680680,102580163,06-10-2023,3
927,CTPT-9843,NA,APP-1926,Thomas LLC,Retail,APPROVE,APPWF_BGNBB,Fresh,N,NORTH,Sandy Gutierrez,RM1951,Chris Carr,Teresa Aguilar,Joseph Hicks,FRC,October,3,Y,Y,06-01-2018,08-01-2018,11-01-2018,14-01-2018,17-01-2018,21-01-2018,1,5,4,10,4,1,15,16,23426695,27621465,22-01-2018,1
928,CTPT-7079,NA,APP-1927,Beard LLC,Manufacturing,APPROVE,APPWF_RNWBB,Fresh,Y,EAST,Kimberly Gillespie,RM6936,Scott Aguilar,Alexander Ramirez,Joseph Hicks,FRC,February,8,Y,Y,05-05-2019,05-05-2019,07-05-2019,07-05-2019,07-05-2019,08-05-2019,4,10,9,23,2,2,27,28,74057949,75077513,10-05-2019,2
929,CTPT-1967,NA,APP-1928,Wood-Evans,IT Services,APPROVE,APPWF_RSTBB,Fresh,N,EAST,Justin Walton,RM8346,Jeffrey White,Karen Nelson,John Weeks,FRC,September,4,N,Y,04-08-2019,05-08-2019,05-08-2019,07-08-2019,07-08-2019,10-08-2019,4,5,3,12,2,1,15,18,96074216,99503496,10-08-2019,0
930,CTPT-8541,NA,APP-1929,White Group,Textiles,REJECT,APPWF_RNWBB,Fresh,Y,WEST,Sarah Weaver,RM8869,Jill Mcintosh,Alexander Ramirez,Harry Harris,FRC,September,8,Y,Y,01-06-2021,02-06-2021,04-06-2021,07-06-2021,NA,NA,3,3,6,12,3,2,17,19,46315482,51043411,NA,NA
931,CTPT-8783,FCR-510,APP-1930,Rios Group,Education,PENDING,APPWF_BGNBB,Fresh,Y,CENTRAL,Deanna Jones,RM1191,Carlos Wilson,Shannon Jackson,John Weeks,FRC,February,2,N,N,14-12-2018,15-12-2018,16-12-2018,21-12-2018,NA,NA,1,7,3,11,2,4,17,19,73227329,77962528,NA,NA
932,CTPT-9411,FCR-733,APP-1931,Montgomery-Hall,IT Services,PENDING,APPWF_RSTBB,Fresh,Y,EAST,John Day,RM1007,Keith Kramer,Shannon Jackson,Joseph Hicks,ZCC,June,2,Y,Y,17-12-2020,17-12-2020,19-12-2020,24-12-2020,NA,NA,3,3,8,14,5,3,22,23,57113637,59430351,NA,NA
933,CTPT-1478,NA,APP-1932,Mitchell PLC,Textiles,PENDING,APPWF_RNWBB,Renewal,N,NORTH,Steve Jones,RM8125,Scott Fox,Teresa Aguilar,Joseph Hicks,JDC,January,7,Y,N,16-10-2024,16-10-2024,16-10-2024,21-10-2024,NA,NA,10,1,1,12,1,3,16,18,13785570,16289207,NA,NA
934,CTPT-5191,FCR-295,APP-1933,Smith-Davis,Construction,PENDING,APPWF_BGNBB,Fresh,Y,SOUTH,Mr. Jason Simpson,RM2377,Monica Richardson,Christopher Hawkins,Richard Ferguson,ZCC,October,6,N,N,02-02-2020,03-02-2020,04-02-2020,07-02-2020,NA,NA,7,6,5,18,4,2,24,27,16540752,16482256,NA,NA
