Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
882,CTPT-1344,FCR-402,APP-1881,Martin-Rodriguez,Retail,PENDING,APPWF_RSTBB,Fresh,Y,EAST,Samantha Smith DDS,RM5970,Ronald Evans,Ralph Horton,Jeffrey Phillips,ZCC,April,4,Y,N,01-12-2018,02-12-2018,03-12-2018,08-12-2018,NA,NA,10,8,7,25,1,4,30,33,37128812,36696495,NA,NA
883,CTPT-2166,NA,APP-1882,Jacobs-Collins,Manufacturing,APPROVE,APPWF_RNWBB,Renewal,N,EAST,David Stevens,RM3466,Kathleen Stanley,Ralph Horton,Jeffrey Phillips,BOD,March,3,N,N,29-10-2020,30-10-2020,31-10-2020,02-11-2020,04-11-2020,06-11-2020,5,10,10,25,4,4,33,34,97074500,97187707,09-11-2020,3
884,CTPT-2169,NA,APP-1883,"Mayo, Lin and Jackson",Pharmaceuticals,APPROVE,APPWF_RSTBB,Restructuring,N,NORTH,Christopher Ellis,RM2506,Kathleen Stanley,Adam Moreno,Dana Vargas,BOD,October,8,N,Y,29-11-2019,30-11-2019,02-12-2019,03-12-2019,04-12-2019,05-12-2019,3,8,5,16,1,1,18,18,44351123,47135649,07-12-2019,2
885,CTPT-3350,FCR-358,APP-1884,Gallagher Group,Construction,REJECT,APPWF_RNWBB,Restructuring,Y,NORTH,Scott Martin,RM1995,Catherine Brewer,Michael Terry,Jeffrey Phillips,ZCC,November,7,N,Y,18-07-2018,18-07-2018,19-07-2018,19-07-2018,NA,NA,4,1,1,6,5,3,14,15,77515397,81453712,NA,NA
886,CTPT-8082,NA,APP-1885,Conley Group,Construction,APPROVE,APPWF_BGNBB,Renewal,N,EAST,Joshua Ramos,RM6917,Christy Sanchez,Justin Myers,Stephen Hess,BOD,June,2,N,Y,05-06-2018,07-06-2018,08-06-2018,11-06-2018,13-06-2018,15-06-2018,6,3,2,11,5,4,20,21,42345159,46205470,15-06-2018,0
887,CTPT-4244,NA,APP-1886,Doyle-Patel,IT Services,APPROVE,APPWF_RSTBB,Renewal,Y,WEST,Wendy Haynes,RM2775,Ronald Evans,Adam Moreno,Rachel Contreras,JDC,November,2,N,Y,15-02-2018,16-02-2018,16-02-2018,20-02-2018,23-02-2018,28-02-2018,8,5,8,21,4,5,30,31,34858752,38880963,01-03-2018,1
888,CTPT-1575,FCR-560,APP-1887,Howard-Martin,Construction,APPROVE,APPWF_RSTBB,Renewal,N,NORTH,Shannon Clark,RM3048,Danny Hoffman,Elizabeth Doyle,Stephen Hess,JDC,April,4,Y,N,05-02-2025,07-02-2025,09-02-2025,11-02-2025,12-02-2025,16-02-2025,2,3,4,9,4,1,14,14,55889730,57374647,16-02-2025,0
889,CTPT-2506,NA,APP-1888,"Moore, Rose and Perkins",Construction,PENDING,APPWF_RSTBB,Fresh,Y,WEST,Edward Rodriguez,RM7000,Brianna Wood,Adam Moreno,Jeffrey Phillips,JDC,March,10,Y,N,22-04-2023,24-04-2023,26-04-2023,26-04-2023,NA,NA,1,7,10,18,4,1,23,24,85486932,89409430,NA,NA
890,CTPT-3483,FCR-663,APP-1889,"Baker, Snyder and Baker",IT Services,APPROVE,APPWF_RNWBB,Renewal,Y,EAST,Edward Rodriguez,RM6564,Corey Johnson,Elizabeth Doyle,Jennifer Sullivan,FRC,July,5,N,Y,19-03-2023,20-03-2023,22-03-2023,25-03-2023,27-03-2023,30-03-2023,7,10,7,24,3,4,31,34,21325777,23583544,31-03-2023,1
891,CTPT-3289,NA,APP-1890,Clark-Frazier,Retail,APPROVE,APPWF_BGNBB,Fresh,N,NORTH,Hannah Mckay,RM6879,Jason Johnson,Elizabeth Doyle,Jeffrey Phillips,ZCC,February,2,Y,Y,15-03-2023,17-03-2023,20-03-2023,20-03-2023,20-03-2023,22-03-2023,8,6,5,19,3,3,25,25,16356618,16656900,23-03-2023,1
892,CTPT-8509,FCR-801,APP-1891,Mata and Sons,IT Services,PENDING,APPWF_BGNBB,Renewal,Y,CENTRAL,David Stevens,RM7362,James King,Adam Moreno,Stephen Hess,ZCC,September,1,Y,N,15-08-2024,17-08-2024,17-08-2024,18-08-2024,NA,NA,8,6,8,22,2,5,29,31,16686497,18410511,NA,NA
893,CTPT-9446,NA,APP-1892,Cordova-Solomon,Construction,PENDING,APPWF_RNWBB,Renewal,Y,WEST,Savannah Watts,RM7979,Ross Green,Adam Moreno,Stephen Hess,ZCC,July,7,N,N,21-04-2020,23-04-2020,25-04-2020,30-04-2020,NA,NA,6,6,9,21,1,3,25,25,97165094,99981665,NA,NA
894,CTPT-5731,NA,APP-1893,Rivera-Walker,Pharmaceuticals,APPROVE,APPWF_RNWBB,Renewal,N,WEST,Tiffany Davis,RM7840,Catherine Brewer,Elizabeth Doyle,Stephen Hess,BOD,May,5,N,Y,17-05-2024,18-05-2024,18-05-2024,23-05-2024,24-05-2024,25-05-2024,3,3,6,12,1,2,15,15,4891333,5337474,27-05-2024,2
895,CTPT-9981,NA,APP-1894,Bishop and Sons,Construction,PENDING,APPWF_BGNBB,Fresh,Y,SOUTH,Hannah Mckay,RM1489,Shannon White,Michael Terry,Stephen Hess,BOD,July,3,Y,N,08-06-2020,10-06-2020,13-06-2020,14-06-2020,NA,NA,2,10,3,15,1,3,19,20,70796473,71674948,NA,NA
896,CTPT-2503,NA,APP-1895,"Jackson, Roberts and Miller",IT Services,REJECT,APPWF_RNWBB,Fresh,Y,NORTH,Hannah Mckay,RM6085,Shannon White,Adam Moreno,Dana Vargas,FRC,April,10,Y,Y,28-11-2018,28-11-2018,01-12-2018,03-12-2018,NA,NA,3,5,5,13,2,3,18,20,54245149,57049883,NA,NA
897,CTPT-4336,NA,APP-1896,Ramirez Ltd,Education,PENDING,APPWF_BGNBB,Fresh,N,EAST,Selena Hughes,RM6781,Corey Johnson,Adam Moreno,Stephen Hess,BOD,July,8,Y,Y,12-12-2020,12-12-2020,12-12-2020,13-12-2020,NA,NA,10,7,2,19,2,2,23,25,1888890,2971231,NA,NA
898,CTPT-1618,NA,APP-1897,Taylor-Howell,Textiles,APPROVE,APPWF_RSTBB,Fresh,Y,SOUTH,Shannon Clark,RM5121,Deborah Valdez,Michael Terry,Dana Vargas,JDC,April,9,Y,N,18-05-2021,20-05-2021,21-05-2021,24-05-2021,24-05-2021,27-05-2021,6,9,6,21,3,3,27,28,89557230,90173298,29-05-2021,2
899,CTPT-2040,NA,APP-1898,Kaufman-Adams,Retail,APPROVE,APPWF_RNWBB,Fresh,N,WEST,Edward Rodriguez,RM7010,Willie Lewis,Michael Terry,Jennifer Sullivan,ZCC,May,6,Y,N,23-12-2023,24-12-2023,27-12-2023,01-01-2024,01-01-2024,01-01-2024,9,3,9,21,3,1,25,27,28211592,31858225,02-01-2024,1
900,CTPT-6963,NA,APP-1899,Turner PLC,Education,PENDING,APPWF_RNWBB,Fresh,N,SOUTH,Tiffany Davis,RM3741,Crystal Fischer,Justin Myers,Jeffrey Phillips,ZCC,March,2,Y,N,28-05-2024,28-05-2024,30-05-2024,04-06-2024,NA,NA,1,4,8,13,3,3,19,20,42892963,45537722,NA,NA
901,CTPT-5092,FCR-598,APP-1900,Harrington-Solomon,Manufacturing,REJECT,APPWF_BGNBB,Restructuring,N,NORTH,Tiffany Davis,RM3248,Ross Green,Elizabeth Doyle,Jennifer Sullivan,FRC,April,10,Y,N,01-06-2024,02-06-2024,05-06-2024,08-06-2024,NA,NA,3,3,7,13,3,1,17,19,66899646,69885914,NA,NA
902,CTPT-2676,NA,APP-1901,Patterson-Bush,Education,REJECT,APPWF_RSTBB,Fresh,Y,NORTH,Samantha Smith DDS,RM7023,Brianna Wood,Adam Moreno,Rachel Contreras,ZCC,June,2,Y,Y,20-10-2019,20-10-2019,21-10-2019,21-10-2019,NA,NA,8,6,10,24,5,3,32,32,85078910,85429055,NA,NA
903,CTPT-2307,NA,APP-1902,"Roberts, Morgan and Duncan",Retail,PENDING,APPWF_RNWBB,Fresh,N,WEST,Tammy Harris,RM1448,Cassandra Long MD,Michael Terry,Jeffrey Phillips,JDC,August,10,N,N,19-02-2021,21-02-2021,23-02-2021,24-02-2021,NA,NA,5,6,7,18,5,2,25,25,1910743,2833532,NA,NA
904,CTPT-6461,NA,APP-1903,Peterson PLC,Manufacturing,PENDING,APPWF_RNWBB,Fresh,N,NORTH,Christopher Ellis,RM7682,Cassandra Long MD,Adam Moreno,Stephen Hess,ZCC,November,8,Y,Y,21-02-2025,22-02-2025,25-02-2025,01-03-2025,NA,NA,3,3,8,14,2,3,19,19,5569491,6246301,NA,NA
905,CTPT-3656,NA,APP-1904,Frederick Ltd,Textiles,PENDING,APPWF_RNWBB,Restructuring,N,NORTH,Gary Murphy,RM6765,Brianna Wood,Ralph Horton,Rachel Contreras,JDC,April,2,N,Y,09-10-2020,09-10-2020,09-10-2020,14-10-2020,NA,NA,5,3,8,16,3,1,20,22,14015787,18246237,NA,NA
906,CTPT-9423,NA,APP-1905,Bell PLC,IT Services,REJECT,APPWF_BGNBB,Restructuring,Y,NORTH,Alexandra Sanders PhD,RM3682,Shannon Rivera,Justin Myers,Stephen Hess,JDC,October,8,N,Y,08-05-2025,09-05-2025,11-05-2025,11-05-2025,NA,NA,5,9,2,16,5,5,26,27,21677379,22163814,NA,NA
907,CTPT-7157,NA,APP-1906,Bruce Ltd,Construction,APPROVE,APPWF_BGNBB,Fresh,Y,WEST,Christopher Ellis,RM3406,James King,Justin Myers,Rachel Contreras,JDC,June,4,Y,Y,19-02-2022,19-02-2022,22-02-2022,26-02-2022,26-02-2022,26-02-2022,3,6,2,11,5,5,21,23,60057535,61335635,28-02-2022,2
908,CTPT-7323,NA,APP-1907,Hill-Brooks,Automobile,PENDING,APPWF_RNWBB,Renewal,Y,WEST,Felicia Fisher,RM1306,Joshua Shelton,Adam Moreno,Rachel Contreras,ZCC,January,10,N,N,27-08-2024,29-08-2024,31-08-2024,04-09-2024,NA,NA,5,5,7,17,3,3,23,24,3136723,6120010,NA,NA
909,CTPT-3073,NA,APP-1908,Pittman LLC,Pharmaceuticals,APPROVE,APPWF_RSTBB,Fresh,Y,NORTH,Edward Rodriguez,RM3111,Jason Johnson,Elizabeth Doyle,Jeffrey Phillips,JDC,January,1,Y,Y,14-01-2025,14-01-2025,15-01-2025,16-01-2025,19-01-2025,21-01-2025,6,6,4,16,1,1,18,21,8222073,8032334,23-01-2025,2
910,CTPT-3478,NA,APP-1909,Stephenson and Sons,Manufacturing,REJECT,APPWF_BGNBB,Fresh,Y,SOUTH,Tammy Harris,RM1455,Ronald Evans,Michael Terry,Stephen Hess,JDC,May,8,Y,Y,19-03-2025,21-03-2025,22-03-2025,22-03-2025,NA,NA,4,6,4,14,2,1,17,19,98939467,100320603,NA,NA
911,CTPT-6103,NA,APP-1910,"Lopez, Smith and Baker",Education,APPROVE,APPWF_BGNBB,Fresh,N,SOUTH,Shannon Clark,RM9374,Shannon White,Ralph Horton,Stephen Hess,BOD,December,4,N,N,10-11-2022,10-11-2022,13-11-2022,18-11-2022,21-11-2022,23-11-2022,5,9,5,19,5,5,29,30,67509929,70683952,23-11-2022,0
912,CTPT-2392,FCR-113,APP-1911,Hoffman-Johnson,Automobile,APPROVE,APPWF_BGNBB,Restructuring,N,NORTH,Samantha Smith DDS,RM8412,Christy Sanchez,Michael Terry,Dana Vargas,FRC,April,2,Y,N,24-08-2023,26-08-2023,26-08-2023,29-08-2023,01-09-2023,03-09-2023,10,8,1,19,4,2,25,27,49289889,52068002,05-09-2023,2
913,CTPT-5599,NA,APP-1912,"Rosario, Harrison and King",Retail,APPROVE,APPWF_BGNBB,Renewal,N,WEST,Selena Hughes,RM1636,Crystal Fischer,Adam Moreno,Dana Vargas,FRC,May,6,Y,N,09-12-2023,11-12-2023,13-12-2023,15-12-2023,15-12-2023,20-12-2023,4,5,10,19,1,3,23,23,28593995,28716709,22-12-2023,2
914,CTPT-6062,NA,APP-1913,Johnson-Salas,Education,PENDING,APPWF_RSTBB,Renewal,N,SOUTH,Wendy Haynes,RM4612,Catherine Brewer,Michael Terry,Jennifer Sullivan,BOD,June,4,Y,Y,01-07-2019,03-07-2019,04-07-2019,07-07-2019,NA,NA,6,6,4,16,1,5,22,24,32220070,34035451,NA,NA
915,CTPT-3563,NA,APP-1914,Hunter Group,Retail,PENDING,APPWF_RNWBB,Renewal,Y,CENTRAL,Alexandra Sanders PhD,RM3218,Catherine Brewer,Justin Myers,Rachel Contreras,ZCC,March,2,N,N,09-09-2019,11-09-2019,14-09-2019,18-09-2019,NA,NA,2,5,4,11,4,1,16,19,95678450,95333919,NA,NA
916,CTPT-7272,NA,APP-1915,"Cuevas, Underwood and Moore",Textiles,APPROVE,APPWF_RNWBB,Fresh,N,SOUTH,Nancy Beck,RM6437,Brianna Wood,Ralph Horton,Jennifer Sullivan,JDC,December,9,Y,N,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,1,1,3,5,5,4,14,16,44141199,44713082,14-12-2020,0
917,CTPT-9629,NA,APP-1916,"Sanders, Hobbs and George",Education,PENDING,APPWF_RSTBB,Renewal,Y,WEST,Scott Martin,RM8844,Cassandra Long MD,Justin Myers,Dana Vargas,ZCC,November,4,Y,N,11-04-2024,11-04-2024,14-04-2024,18-04-2024,NA,NA,5,8,10,23,4,1,28,29,34176248,35769887,NA,NA
918,CTPT-3096,FCR-262,APP-1917,May-Marshall,Construction,APPROVE,APPWF_RSTBB,Renewal,N,CENTRAL,Scott Martin,RM9553,Crystal Fischer,Adam Moreno,Jennifer Sullivan,JDC,December,10,Y,Y,06-04-2019,07-04-2019,07-04-2019,10-04-2019,13-04-2019,18-04-2019,7,1,3,11,5,3,19,22,89899377,93859724,20-04-2019,2
919,CTPT-9449,NA,APP-1918,"Hanson, Briggs and Francis",IT Services,REJECT,APPWF_RNWBB,Renewal,Y,WEST,Alexandra Sanders PhD,RM9855,Shannon Rivera,Adam Moreno,Dana Vargas,JDC,February,10,Y,Y,11-09-2019,11-09-2019,12-09-2019,15-09-2019,NA,NA,1,2,6,9,3,4,16,18,53530714,57294825,NA,NA
920,CTPT-8866,FCR-908,APP-1919,"Sullivan, Rich and Boyd",Retail,APPROVE,APPWF_RNWBB,Fresh,N,WEST,Tiffany Davis,RM8920,Jason Johnson,Elizabeth Doyle,Rachel Contreras,ZCC,December,5,N,N,27-09-2020,29-09-2020,30-09-2020,01-10-2020,04-10-2020,09-10-2020,9,8,9,26,1,2,29,32,94983931,96831297,11-10-2020,2
921,CTPT-8381,FCR-592,APP-1920,"Ramos, Barnes and Salinas",Construction,PENDING,APPWF_RSTBB,Restructuring,N,EAST,Gary Murphy,RM8098,William Clark,Michael Terry,Jennifer Sullivan,FRC,January,9,N,N,20-05-2025,22-05-2025,22-05-2025,26-05-2025,NA,NA,4,5,2,11,2,4,17,17,97097571,96968343,NA,NA
922,CTPT-1520,NA,APP-1921,Schaefer-Mason,Manufacturing,APPROVE,APPWF_RNWBB,Fresh,N,EAST,Wendy Haynes,RM3244,Catherine Brewer,Michael Terry,Dana Vargas,BOD,May,9,Y,N,31-08-2022,01-09-2022,03-09-2022,07-09-2022,08-09-2022,11-09-2022,10,7,7,24,5,4,33,36,36950316,38170283,14-09-2022,3
923,CTPT-4109,FCR-130,APP-1922,Murray-Sullivan,IT Services,REJECT,APPWF_RSTBB,Fresh,N,EAST,Selena Hughes,RM1334,Crystal Fischer,Michael Terry,Jennifer Sullivan,FRC,August,6,Y,Y,25-07-2021,26-07-2021,27-07-2021,31-07-2021,NA,NA,2,2,10,14,4,5,23,23,14507661,14495913,NA,NA
924,CTPT-4861,FCR-920,APP-1923,Fischer-Hardy,Retail,APPROVE,APPWF_RNWBB,Restructuring,Y,SOUTH,Wendy Haynes,RM8280,Jason Johnson,Adam Moreno,Dana Vargas,JDC,December,1,Y,N,16-03-2025,18-03-2025,20-03-2025,25-03-2025,27-03-2025,27-03-2025,5,1,8,14,2,2,18,18,15829056,20162501,29-03-2025,2
925,CTPT-5464,NA,APP-1924,"Osborne, Kelly and Golden",Education,APPROVE,APPWF_RNWBB,Restructuring,N,SOUTH,Selena Hughes,RM2093,Jason Johnson,Michael Terry,Jennifer Sullivan,BOD,November,5,N,N,01-02-2024,01-02-2024,03-02-2024,03-02-2024,03-02-2024,07-02-2024,1,1,10,12,1,5,18,21,96289792,100534339,10-02-2024,3
926,CTPT-1527,NA,APP-1925,Olsen-Abbott,Automobile,APPROVE,APPWF_BGNBB,Fresh,Y,WEST,Joshua Ramos,RM8175,Max Sanders,Justin Myers,Jeffrey Phillips,JDC,April,4,N,N,08-06-2023,10-06-2023,10-06-2023,15-06-2023,15-06-2023,18-06-2023,7,7,4,18,3,1,22,25,25697487,26039154,20-06-2023,2
927,CTPT-2963,NA,APP-1926,Kirby-Dillon,Construction,PENDING,APPWF_BGNBB,Restructuring,Y,SOUTH,Nancy Beck,RM9536,Max Sanders,Justin Myers,Rachel Contreras,BOD,June,5,Y,N,21-03-2019,21-03-2019,24-03-2019,26-03-2019,NA,NA,6,10,1,17,1,4,22,23,11299800,14811794,NA,NA
928,CTPT-5399,NA,APP-1927,Garcia LLC,Retail,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Scott Martin,RM2279,Deborah Valdez,Ralph Horton,Dana Vargas,JDC,September,7,N,N,29-03-2018,31-03-2018,31-03-2018,03-04-2018,06-04-2018,10-04-2018,10,4,7,21,5,4,30,31,79497617,80374204,13-04-2018,3
929,CTPT-1976,NA,APP-1928,Griffin-Phillips,Automobile,APPROVE,APPWF_RSTBB,Renewal,Y,SOUTH,Scott Martin,RM8639,Christopher Martin,Justin Myers,Rachel Contreras,JDC,April,6,Y,N,01-06-2019,02-06-2019,05-06-2019,06-06-2019,07-06-2019,09-06-2019,6,6,9,21,5,5,31,32,90644795,94046728,11-06-2019,2
930,CTPT-7553,FCR-244,APP-1929,Chan-Taylor,Manufacturing,REJECT,APPWF_RNWBB,Renewal,N,NORTH,Peter Walker,RM7705,Ross Green,Elizabeth Doyle,Dana Vargas,BOD,July,8,Y,N,28-08-2019,29-08-2019,30-08-2019,01-09-2019,NA,NA,9,9,6,24,1,5,30,32,99063513,101699893,NA,NA
931,CTPT-3041,NA,APP-1930,Molina and Sons,Construction,APPROVE,APPWF_BGNBB,Fresh,N,NORTH,Peter Walker,RM5760,Kathleen Stanley,Adam Moreno,Jennifer Sullivan,FRC,December,3,Y,N,17-08-2022,19-08-2022,19-08-2022,20-08-2022,23-08-2022,24-08-2022,4,5,8,17,2,5,24,26,93334622,94048867,25-08-2022,1
932,CTPT-5828,FCR-412,APP-1931,"Miller, Coleman and Simmons",Retail,PENDING,APPWF_BGNBB,Restructuring,Y,NORTH,Samantha Smith DDS,RM6294,Kathleen Stanley,Justin Myers,Jeffrey Phillips,FRC,June,6,Y,N,29-09-2022,30-09-2022,01-10-2022,01-10-2022,NA,NA,1,8,7,16,1,2,19,20,23479025,27311829,NA,NA
933,CTPT-8560,NA,APP-1932,"Wilson, Davis and Ortiz",Retail,APPROVE,APPWF_RNWBB,Restructuring,Y,WEST,Gary Murphy,RM1082,Crystal Fischer,Ralph Horton,Rachel Contreras,FRC,July,8,N,N,21-11-2021,21-11-2021,22-11-2021,26-11-2021,29-11-2021,02-12-2021,7,4,4,15,1,3,19,21,2864171,6025333,03-12-2021,1
934,CTPT-3716,NA,APP-1933,"Mcmahon, King and Frost",Construction,PENDING,APPWF_RSTBB,Renewal,Y,CENTRAL,Gary Murphy,RM6436,Cassandra Long MD,Adam Moreno,Rachel Contreras,ZCC,July,2,Y,N,08-02-2020,10-02-2020,13-02-2020,17-02-2020,NA,NA,3,10,5,18,3,4,25,26,49186476,51789602,NA,NA
935,CTPT-2884,NA,APP-1934,Richardson LLC,Manufacturing,REJECT,APPWF_BGNBB,Renewal,Y,EAST,Samantha Smith DDS,RM3350,Joshua Shelton,Ralph Horton,Stephen Hess,ZCC,December,6,Y,N,25-09-2022,26-09-2022,29-09-2022,29-09-2022,NA,NA,6,1,8,15,3,5,23,25,68649917,71652281,NA,NA
936,CTPT-6704,NA,APP-1935,"Day, Rodriguez and Robertson",Retail,APPROVE,APPWF_BGNBB,Renewal,N,CENTRAL,Elizabeth Townsend,RM1133,Willie Lewis,Ralph Horton,Jeffrey Phillips,FRC,May,1,Y,N,25-03-2021,25-03-2021,26-03-2021,27-03-2021,27-03-2021,28-03-2021,1,9,3,13,1,4,18,21,58242868,60332833,30-03-2021,2
937,CTPT-6839,NA,APP-1936,"Newton, Frederick and Webb",Automobile,APPROVE,APPWF_BGNBB,Restructuring,Y,CENTRAL,Joshua Ramos,RM1050,Cassandra Long MD,Adam Moreno,Rachel Contreras,FRC,April,2,N,Y,16-12-2024,16-12-2024,19-12-2024,19-12-2024,20-12-2024,22-12-2024,6,10,6,22,5,2,29,29,87221910,86999383,25-12-2024,3
938,CTPT-1591,NA,APP-1937,"Rush, Johnson and Stewart",Retail,APPROVE,APPWF_RSTBB,Fresh,Y,EAST,Scott Martin,RM7278,Ronald Evans,Justin Myers,Dana Vargas,BOD,May,9,Y,N,02-09-2021,02-09-2021,02-09-2021,07-09-2021,08-09-2021,12-09-2021,10,6,7,23,1,1,25,26,46878080,47124407,15-09-2021,3
939,CTPT-4386,FCR-313,APP-1938,"Walls, Washington and Thomas",Textiles,REJECT,APPWF_BGNBB,Restructuring,Y,CENTRAL,Nancy Beck,RM5699,Crystal Fischer,Adam Moreno,Jennifer Sullivan,ZCC,October,9,Y,N,06-10-2023,06-10-2023,06-10-2023,08-10-2023,NA,NA,4,6,1,11,2,2,15,16,22499393,25162866,NA,NA
940,CTPT-3114,NA,APP-1939,Hahn LLC,Construction,APPROVE,APPWF_RSTBB,Restructuring,Y,SOUTH,Selena Hughes,RM6637,Jason Johnson,Michael Terry,Rachel Contreras,FRC,April,9,Y,N,04-08-2022,04-08-2022,07-08-2022,10-08-2022,10-08-2022,13-08-2022,3,3,6,12,2,1,15,15,45163350,46023859,13-08-2022,0
941,CTPT-2345,NA,APP-1940,Mccullough LLC,Textiles,APPROVE,APPWF_RSTBB,Restructuring,N,SOUTH,Jeffrey Wallace,RM3988,Catherine Brewer,Ralph Horton,Stephen Hess,BOD,December,8,N,N,21-07-2023,21-07-2023,22-07-2023,25-07-2023,28-07-2023,28-07-2023,7,5,5,17,1,2,20,23,18600310,23291528,30-07-2023,2
942,CTPT-8408,FCR-537,APP-1941,Campbell Ltd,Education,APPROVE,APPWF_RSTBB,Renewal,Y,NORTH,Tammy Harris,RM4478,Ross Green,Ralph Horton,Stephen Hess,FRC,February,7,Y,Y,02-09-2024,02-09-2024,03-09-2024,07-09-2024,09-09-2024,09-09-2024,8,3,3,14,1,4,19,21,14826983,15953533,10-09-2024,1
943,CTPT-7960,FCR-616,APP-1942,"Warren, Baker and Mcpherson",IT Services,APPROVE,APPWF_BGNBB,Fresh,N,CENTRAL,Savannah Watts,RM8686,Joshua Shelton,Ralph Horton,Rachel Contreras,JDC,May,9,Y,Y,20-11-2021,21-11-2021,21-11-2021,22-11-2021,25-11-2021,30-11-2021,7,6,2,15,4,3,22,22,48063029,52807414,02-12-2021,2
944,CTPT-3922,NA,APP-1943,Ford-Lozano,Retail,PENDING,APPWF_RSTBB,Renewal,N,SOUTH,Tiffany Davis,RM6072,James King,Elizabeth Doyle,Dana Vargas,ZCC,March,5,Y,N,29-01-2018,30-01-2018,31-01-2018,05-02-2018,NA,NA,3,5,6,14,4,4,22,24,2509639,6475491,NA,NA
945,CTPT-5341,FCR-396,APP-1944,"Farrell, Gonzalez and Carter",Construction,APPROVE,APPWF_RNWBB,Renewal,N,CENTRAL,Hannah Mckay,RM2938,Corey Johnson,Adam Moreno,Jeffrey Phillips,ZCC,September,10,N,N,30-08-2022,01-09-2022,02-09-2022,03-09-2022,03-09-2022,03-09-2022,10,10,4,24,5,2,31,32,98201115,99300472,06-09-2022,3
946,CTPT-3823,FCR-710,APP-1945,Padilla Inc,Construction,APPROVE,APPWF_BGNBB,Fresh,Y,SOUTH,Alexandra Sanders PhD,RM2031,Cassandra Long MD,Michael Terry,Stephen Hess,BOD,February,9,N,Y,27-01-2025,27-01-2025,29-01-2025,29-01-2025,01-02-2025,03-02-2025,3,5,10,18,1,5,24,27,54089394,53687432,05-02-2025,2
947,CTPT-6894,NA,APP-1946,Davis LLC,Textiles,PENDING,APPWF_RNWBB,Fresh,Y,CENTRAL,Savannah Watts,RM9312,William Clark,Justin Myers,Stephen Hess,ZCC,July,2,Y,N,07-09-2019,08-09-2019,08-09-2019,12-09-2019,NA,NA,6,6,2,14,5,3,22,25,23574373,26654753,NA,NA
948,CTPT-7832,FCR-968,APP-1947,Fleming-Perez,Manufacturing,PENDING,APPWF_BGNBB,Renewal,N,EAST,Wendy Haynes,RM4433,Ronald Evans,Adam Moreno,Rachel Contreras,JDC,February,9,Y,Y,20-11-2018,21-11-2018,22-11-2018,27-11-2018,NA,NA,1,3,4,8,3,1,12,15,25190314,25928698,NA,NA
949,CTPT-6216,NA,APP-1948,"Thomas, Bowman and Harris",Automobile,APPROVE,APPWF_RSTBB,Fresh,Y,SOUTH,Gary Murphy,RM7004,Corey Johnson,Ralph Horton,Jennifer Sullivan,ZCC,May,4,N,N,20-10-2020,21-10-2020,22-10-2020,24-10-2020,25-10-2020,29-10-2020,3,2,9,14,5,3,22,23,62343830,64252307,30-10-2020,1
950,CTPT-1571,NA,APP-1949,"Campbell, Davis and Gilbert",Manufacturing,APPROVE,APPWF_BGNBB,Renewal,Y,WEST,Edward Rodriguez,RM1596,Max Sanders,Michael Terry,Jennifer Sullivan,ZCC,October,8,N,N,07-10-2023,08-10-2023,11-10-2023,16-10-2023,18-10-2023,19-10-2023,10,1,10,21,2,4,27,30,14777106,16117298,21-10-2023,2
951,CTPT-7526,NA,APP-1950,"Tucker, Freeman and Parsons",Education,APPROVE,APPWF_RNWBB,Restructuring,N,CENTRAL,Shannon Clark,RM1330,Ronald Evans,Justin Myers,Stephen Hess,BOD,May,5,N,Y,19-11-2018,19-11-2018,20-11-2018,20-11-2018,21-11-2018,23-11-2018,10,9,9,28,5,5,38,40,25246362,28075071,25-11-2018,2
952,CTPT-3989,NA,APP-1951,Miller Inc,IT Services,APPROVE,APPWF_BGNBB,Fresh,N,EAST,Shannon Clark,RM7167,Christopher Martin,Ralph Horton,Jeffrey Phillips,JDC,March,5,Y,N,12-01-2019,14-01-2019,16-01-2019,19-01-2019,20-01-2019,24-01-2019,3,4,7,14,2,1,17,17,45944514,45810834,24-01-2019,0
953,CTPT-5780,NA,APP-1952,Travis PLC,Education,APPROVE,APPWF_RSTBB,Restructuring,N,NORTH,Hannah Mckay,RM7146,Willie Lewis,Michael Terry,Rachel Contreras,JDC,January,6,N,N,24-04-2019,25-04-2019,26-04-2019,01-05-2019,02-05-2019,06-05-2019,3,7,3,13,5,1,19,19,8710827,12568026,06-05-2019,0
